storm_id,year,timestamp_utc,source_file,source_page,source_table,source_row,reason,raw_date,raw_time,latitude,longitude
,2013,,27_14ab8f_rsmc-2013.pdf,121,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,126,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,218,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,242,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,243,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,250,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,253,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,254,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,254,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,255,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,255,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,257,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,257,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,258,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,262,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,262,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,262,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,268,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,271,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,271,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,275,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,276,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,276,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2013,,27_14ab8f_rsmc-2013.pdf,277,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,1,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,26,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,27,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,28,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,29,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,80,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,85,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,92,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,108,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,117,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,117,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,160,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,160,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,205,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,205,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,206,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,206,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,206,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,210,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,210,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,212,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,212,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,218,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,219,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,219,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,221,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,222,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,222,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,224,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,230,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,234,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,239,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2014,,27_4e1280_rsmc-2014.pdf,240,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,27,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,27,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,29,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,31,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,31,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,32,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,137,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,188,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,220,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,234,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,234,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,255,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,257,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,257,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,274,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,275,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,275,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,285,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,287,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,288,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,295,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,295,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,296,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,296,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,297,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,297,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,300,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,309,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,309,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,316,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,316,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,316,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,326,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2015,,27_9bbd0d_RSMC-2015.pdf,326,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,23,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,24,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,25,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,26,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,26,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,27,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,27,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,56,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,70,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,149,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,150,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,150,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,151,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,152,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,170,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,171,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,171,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,218,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,218,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,218,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,239,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,239,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,239,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,246,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,247,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,257,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,258,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,259,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,259,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2016,,27_ad292c_rsmc-2016.pdf,259,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,1,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,28,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,28,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,29,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,30,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,31,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,31,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,31,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,34,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,34,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,41,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,91,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,99,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,108,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,135,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,141,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,158,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,164,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,185,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,185,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,185,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,187,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,188,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,249,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,271,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,271,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,295,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,295,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,295,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,299,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,305,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,305,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,305,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,310,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,311,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,311,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,312,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,312,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2017,,27_bbaf11_rsmc-2017.pdf,313,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,1,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,28,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,29,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,29,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,29,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,29,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,30,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,30,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,31,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,32,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,32,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,33,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,35,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,36,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,36,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,36,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,39,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,39,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,48,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,48,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,48,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,49,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,50,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,63,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,65,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,66,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,109,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,118,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,118,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,132,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,136,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,137,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,139,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,156,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,156,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,187,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,218,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,249,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,251,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,292,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,292,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,294,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,304,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,319,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,359,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,361,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,362,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,371,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,376,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,379,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,381,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,383,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,384,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,386,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,387,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,390,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,392,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,392,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,394,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,395,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,396,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,398,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,399,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,402,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,403,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,403,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,406,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2018,,27_60dae9_rsmc-2018.pdf,408,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,27,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,28,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,29,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,29,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,31,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,31,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,32,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,33,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,34,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,35,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,35,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,35,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,35,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,37,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,38,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,53,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,91,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,140,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,163,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,164,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,200,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,203,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,257,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,260,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,260,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,279,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,309,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,309,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,309,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,323,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,328,,,UNCERTAIN_TABLE_IDENTITY,,,,
,2019,,27_fddc6c_rsmc2020.pdf,338,,,UNCERTAIN_TABLE_IDENTITY,,,,
