satellite_timestamp_utc,year,month,day,hour,source_url,source_filename,required_by_candidate_count,download_status,file_size_bytes,validation_status,validation_message
2016-08-17T12:00:00+00:00,2016,8,17,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.17.12.v02r01.nc,GRIDSAT-B1.2016.08.17.12.v02r01.nc,3,DOWNLOADED,52921705,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-17T15:00:00+00:00,2016,8,17,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.17.15.v02r01.nc,GRIDSAT-B1.2016.08.17.15.v02r01.nc,3,DOWNLOADED,51888907,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-17T18:00:00+00:00,2016,8,17,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.17.18.v02r01.nc,GRIDSAT-B1.2016.08.17.18.v02r01.nc,3,DOWNLOADED,35083884,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-17T21:00:00+00:00,2016,8,17,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.17.21.v02r01.nc,GRIDSAT-B1.2016.08.17.21.v02r01.nc,3,DOWNLOADED,35747973,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-18T00:00:00+00:00,2016,8,18,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.18.00.v02r01.nc,GRIDSAT-B1.2016.08.18.00.v02r01.nc,3,DOWNLOADED,42378490,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-18T03:00:00+00:00,2016,8,18,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.18.03.v02r01.nc,GRIDSAT-B1.2016.08.18.03.v02r01.nc,3,DOWNLOADED,50758722,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-18T06:00:00+00:00,2016,8,18,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.18.06.v02r01.nc,GRIDSAT-B1.2016.08.18.06.v02r01.nc,3,DOWNLOADED,35636809,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-18T09:00:00+00:00,2016,8,18,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.18.09.v02r01.nc,GRIDSAT-B1.2016.08.18.09.v02r01.nc,2,DOWNLOADED,35707309,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-18T12:00:00+00:00,2016,8,18,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.18.12.v02r01.nc,GRIDSAT-B1.2016.08.18.12.v02r01.nc,2,DOWNLOADED,53036567,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-18T15:00:00+00:00,2016,8,18,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.18.15.v02r01.nc,GRIDSAT-B1.2016.08.18.15.v02r01.nc,1,DOWNLOADED,52049255,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-08-18T18:00:00+00:00,2016,8,18,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.08.18.18.v02r01.nc,GRIDSAT-B1.2016.08.18.18.v02r01.nc,1,DOWNLOADED,35200058,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-20T09:00:00+00:00,2016,10,20,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.20.09.v02r01.nc,GRIDSAT-B1.2016.10.20.09.v02r01.nc,1,DOWNLOADED,36079402,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-20T12:00:00+00:00,2016,10,20,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.20.12.v02r01.nc,GRIDSAT-B1.2016.10.20.12.v02r01.nc,1,DOWNLOADED,52490726,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-20T15:00:00+00:00,2016,10,20,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.20.15.v02r01.nc,GRIDSAT-B1.2016.10.20.15.v02r01.nc,1,DOWNLOADED,51541531,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-20T18:00:00+00:00,2016,10,20,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.20.18.v02r01.nc,GRIDSAT-B1.2016.10.20.18.v02r01.nc,1,DOWNLOADED,35161033,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-20T21:00:00+00:00,2016,10,20,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.20.21.v02r01.nc,GRIDSAT-B1.2016.10.20.21.v02r01.nc,1,DOWNLOADED,35917571,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-21T00:00:00+00:00,2016,10,21,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.21.00.v02r01.nc,GRIDSAT-B1.2016.10.21.00.v02r01.nc,1,DOWNLOADED,37085993,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-21T09:00:00+00:00,2016,10,21,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.21.09.v02r01.nc,GRIDSAT-B1.2016.10.21.09.v02r01.nc,1,DOWNLOADED,36275855,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-21T12:00:00+00:00,2016,10,21,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.21.12.v02r01.nc,GRIDSAT-B1.2016.10.21.12.v02r01.nc,1,DOWNLOADED,52709083,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-21T15:00:00+00:00,2016,10,21,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.21.15.v02r01.nc,GRIDSAT-B1.2016.10.21.15.v02r01.nc,1,DOWNLOADED,51833587,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-21T18:00:00+00:00,2016,10,21,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.21.18.v02r01.nc,GRIDSAT-B1.2016.10.21.18.v02r01.nc,1,DOWNLOADED,35422431,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-21T21:00:00+00:00,2016,10,21,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.21.21.v02r01.nc,GRIDSAT-B1.2016.10.21.21.v02r01.nc,1,DOWNLOADED,36208292,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-22T00:00:00+00:00,2016,10,22,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.22.00.v02r01.nc,GRIDSAT-B1.2016.10.22.00.v02r01.nc,1,DOWNLOADED,37172881,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-23T03:00:00+00:00,2016,10,23,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.23.03.v02r01.nc,GRIDSAT-B1.2016.10.23.03.v02r01.nc,1,DOWNLOADED,50554677,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-23T06:00:00+00:00,2016,10,23,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.23.06.v02r01.nc,GRIDSAT-B1.2016.10.23.06.v02r01.nc,1,DOWNLOADED,35920672,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-23T09:00:00+00:00,2016,10,23,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.23.09.v02r01.nc,GRIDSAT-B1.2016.10.23.09.v02r01.nc,2,DOWNLOADED,36083649,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-23T12:00:00+00:00,2016,10,23,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.23.12.v02r01.nc,GRIDSAT-B1.2016.10.23.12.v02r01.nc,2,DOWNLOADED,52661361,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-23T15:00:00+00:00,2016,10,23,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.23.15.v02r01.nc,GRIDSAT-B1.2016.10.23.15.v02r01.nc,3,DOWNLOADED,51716546,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-23T18:00:00+00:00,2016,10,23,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.23.18.v02r01.nc,GRIDSAT-B1.2016.10.23.18.v02r01.nc,3,DOWNLOADED,35386818,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-23T21:00:00+00:00,2016,10,23,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.23.21.v02r01.nc,GRIDSAT-B1.2016.10.23.21.v02r01.nc,2,DOWNLOADED,36185966,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-24T00:00:00+00:00,2016,10,24,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.24.00.v02r01.nc,GRIDSAT-B1.2016.10.24.00.v02r01.nc,2,DOWNLOADED,50595542,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-24T03:00:00+00:00,2016,10,24,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.24.03.v02r01.nc,GRIDSAT-B1.2016.10.24.03.v02r01.nc,1,DOWNLOADED,50799081,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-24T06:00:00+00:00,2016,10,24,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.24.06.v02r01.nc,GRIDSAT-B1.2016.10.24.06.v02r01.nc,1,DOWNLOADED,36031704,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-24T12:00:00+00:00,2016,10,24,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.24.12.v02r01.nc,GRIDSAT-B1.2016.10.24.12.v02r01.nc,1,DOWNLOADED,52725269,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-24T15:00:00+00:00,2016,10,24,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.24.15.v02r01.nc,GRIDSAT-B1.2016.10.24.15.v02r01.nc,1,DOWNLOADED,51776496,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-24T18:00:00+00:00,2016,10,24,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.24.18.v02r01.nc,GRIDSAT-B1.2016.10.24.18.v02r01.nc,1,DOWNLOADED,35330900,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-24T21:00:00+00:00,2016,10,24,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.24.21.v02r01.nc,GRIDSAT-B1.2016.10.24.21.v02r01.nc,1,DOWNLOADED,30427479,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-25T00:00:00+00:00,2016,10,25,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.25.00.v02r01.nc,GRIDSAT-B1.2016.10.25.00.v02r01.nc,1,DOWNLOADED,50531576,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-10-25T03:00:00+00:00,2016,10,25,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.10.25.03.v02r01.nc,GRIDSAT-B1.2016.10.25.03.v02r01.nc,1,DOWNLOADED,50793356,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-02T21:00:00+00:00,2016,11,2,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.02.21.v02r01.nc,GRIDSAT-B1.2016.11.02.21.v02r01.nc,1,DOWNLOADED,36014594,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-03T00:00:00+00:00,2016,11,3,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.03.00.v02r01.nc,GRIDSAT-B1.2016.11.03.00.v02r01.nc,1,DOWNLOADED,50356325,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-03T03:00:00+00:00,2016,11,3,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.03.03.v02r01.nc,GRIDSAT-B1.2016.11.03.03.v02r01.nc,1,DOWNLOADED,50697553,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-03T06:00:00+00:00,2016,11,3,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.03.06.v02r01.nc,GRIDSAT-B1.2016.11.03.06.v02r01.nc,1,DOWNLOADED,36022765,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-03T09:00:00+00:00,2016,11,3,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.03.09.v02r01.nc,GRIDSAT-B1.2016.11.03.09.v02r01.nc,1,DOWNLOADED,35967862,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-03T12:00:00+00:00,2016,11,3,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.03.12.v02r01.nc,GRIDSAT-B1.2016.11.03.12.v02r01.nc,1,DOWNLOADED,52470571,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-28T21:00:00+00:00,2016,11,28,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.28.21.v02r01.nc,GRIDSAT-B1.2016.11.28.21.v02r01.nc,1,DOWNLOADED,36006595,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-29T00:00:00+00:00,2016,11,29,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.29.00.v02r01.nc,GRIDSAT-B1.2016.11.29.00.v02r01.nc,2,DOWNLOADED,50161644,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-29T03:00:00+00:00,2016,11,29,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.29.03.v02r01.nc,GRIDSAT-B1.2016.11.29.03.v02r01.nc,2,DOWNLOADED,50654831,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-29T06:00:00+00:00,2016,11,29,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.29.06.v02r01.nc,GRIDSAT-B1.2016.11.29.06.v02r01.nc,2,DOWNLOADED,36017856,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-29T09:00:00+00:00,2016,11,29,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.29.09.v02r01.nc,GRIDSAT-B1.2016.11.29.09.v02r01.nc,2,DOWNLOADED,35833973,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-29T12:00:00+00:00,2016,11,29,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.29.12.v02r01.nc,GRIDSAT-B1.2016.11.29.12.v02r01.nc,2,DOWNLOADED,52336289,PASSED,STREAM_CROPPED_AND_VALIDATED
2016-11-29T15:00:00+00:00,2016,11,29,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2016/GRIDSAT-B1.2016.11.29.15.v02r01.nc,GRIDSAT-B1.2016.11.29.15.v02r01.nc,1,DOWNLOADED,51697375,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-27T09:00:00+00:00,2017,5,27,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.27.09.v02r01.nc,GRIDSAT-B1.2017.05.27.09.v02r01.nc,1,DOWNLOADED,41535587,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-27T12:00:00+00:00,2017,5,27,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.27.12.v02r01.nc,GRIDSAT-B1.2017.05.27.12.v02r01.nc,2,DOWNLOADED,57988478,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-27T15:00:00+00:00,2017,5,27,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.27.15.v02r01.nc,GRIDSAT-B1.2017.05.27.15.v02r01.nc,3,DOWNLOADED,57086190,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-27T18:00:00+00:00,2017,5,27,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.27.18.v02r01.nc,GRIDSAT-B1.2017.05.27.18.v02r01.nc,4,DOWNLOADED,42008208,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-27T21:00:00+00:00,2017,5,27,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.27.21.v02r01.nc,GRIDSAT-B1.2017.05.27.21.v02r01.nc,5,DOWNLOADED,39064521,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-28T00:00:00+00:00,2017,5,28,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.28.00.v02r01.nc,GRIDSAT-B1.2017.05.28.00.v02r01.nc,5,DOWNLOADED,40401143,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-28T03:00:00+00:00,2017,5,28,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.28.03.v02r01.nc,GRIDSAT-B1.2017.05.28.03.v02r01.nc,5,DOWNLOADED,46297472,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-28T06:00:00+00:00,2017,5,28,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.28.06.v02r01.nc,GRIDSAT-B1.2017.05.28.06.v02r01.nc,4,DOWNLOADED,58791541,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-28T09:00:00+00:00,2017,5,28,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.28.09.v02r01.nc,GRIDSAT-B1.2017.05.28.09.v02r01.nc,3,DOWNLOADED,41620793,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-28T12:00:00+00:00,2017,5,28,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.28.12.v02r01.nc,GRIDSAT-B1.2017.05.28.12.v02r01.nc,2,DOWNLOADED,58037053,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-28T15:00:00+00:00,2017,5,28,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.28.15.v02r01.nc,GRIDSAT-B1.2017.05.28.15.v02r01.nc,1,DOWNLOADED,57034627,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-05-28T18:00:00+00:00,2017,5,28,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.05.28.18.v02r01.nc,GRIDSAT-B1.2017.05.28.18.v02r01.nc,1,DOWNLOADED,42015199,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-28T15:00:00+00:00,2017,11,28,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.28.15.v02r01.nc,GRIDSAT-B1.2017.11.28.15.v02r01.nc,1,DOWNLOADED,56954150,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-28T18:00:00+00:00,2017,11,28,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.28.18.v02r01.nc,GRIDSAT-B1.2017.11.28.18.v02r01.nc,1,DOWNLOADED,41909789,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-28T21:00:00+00:00,2017,11,28,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.28.21.v02r01.nc,GRIDSAT-B1.2017.11.28.21.v02r01.nc,2,DOWNLOADED,42388411,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-29T00:00:00+00:00,2017,11,29,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.29.00.v02r01.nc,GRIDSAT-B1.2017.11.29.00.v02r01.nc,2,DOWNLOADED,43217566,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-29T03:00:00+00:00,2017,11,29,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.29.03.v02r01.nc,GRIDSAT-B1.2017.11.29.03.v02r01.nc,3,DOWNLOADED,50361401,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-29T06:00:00+00:00,2017,11,29,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.29.06.v02r01.nc,GRIDSAT-B1.2017.11.29.06.v02r01.nc,3,DOWNLOADED,41947056,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-29T09:00:00+00:00,2017,11,29,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.29.09.v02r01.nc,GRIDSAT-B1.2017.11.29.09.v02r01.nc,2,DOWNLOADED,42168456,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-29T12:00:00+00:00,2017,11,29,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.29.12.v02r01.nc,GRIDSAT-B1.2017.11.29.12.v02r01.nc,2,DOWNLOADED,57614609,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-29T15:00:00+00:00,2017,11,29,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.29.15.v02r01.nc,GRIDSAT-B1.2017.11.29.15.v02r01.nc,1,DOWNLOADED,56753494,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-11-29T18:00:00+00:00,2017,11,29,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.11.29.18.v02r01.nc,GRIDSAT-B1.2017.11.29.18.v02r01.nc,1,DOWNLOADED,41704719,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-05T15:00:00+00:00,2017,12,5,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.05.15.v02r01.nc,GRIDSAT-B1.2017.12.05.15.v02r01.nc,1,DOWNLOADED,57108512,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-05T18:00:00+00:00,2017,12,5,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.05.18.v02r01.nc,GRIDSAT-B1.2017.12.05.18.v02r01.nc,1,DOWNLOADED,41952545,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-05T21:00:00+00:00,2017,12,5,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.05.21.v02r01.nc,GRIDSAT-B1.2017.12.05.21.v02r01.nc,2,DOWNLOADED,42446006,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-06T00:00:00+00:00,2017,12,6,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.06.00.v02r01.nc,GRIDSAT-B1.2017.12.06.00.v02r01.nc,2,DOWNLOADED,43380866,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-06T03:00:00+00:00,2017,12,6,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.06.03.v02r01.nc,GRIDSAT-B1.2017.12.06.03.v02r01.nc,3,DOWNLOADED,50460646,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-06T06:00:00+00:00,2017,12,6,6,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.06.06.v02r01.nc,GRIDSAT-B1.2017.12.06.06.v02r01.nc,3,DOWNLOADED,42018414,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-06T09:00:00+00:00,2017,12,6,9,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.06.09.v02r01.nc,GRIDSAT-B1.2017.12.06.09.v02r01.nc,3,DOWNLOADED,42283025,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-06T12:00:00+00:00,2017,12,6,12,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.06.12.v02r01.nc,GRIDSAT-B1.2017.12.06.12.v02r01.nc,3,DOWNLOADED,57829457,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-06T15:00:00+00:00,2017,12,6,15,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.06.15.v02r01.nc,GRIDSAT-B1.2017.12.06.15.v02r01.nc,3,DOWNLOADED,56937465,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-06T18:00:00+00:00,2017,12,6,18,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.06.18.v02r01.nc,GRIDSAT-B1.2017.12.06.18.v02r01.nc,3,DOWNLOADED,41819953,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-06T21:00:00+00:00,2017,12,6,21,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.06.21.v02r01.nc,GRIDSAT-B1.2017.12.06.21.v02r01.nc,2,DOWNLOADED,42355117,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-07T00:00:00+00:00,2017,12,7,0,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.07.00.v02r01.nc,GRIDSAT-B1.2017.12.07.00.v02r01.nc,2,DOWNLOADED,43264134,PASSED,STREAM_CROPPED_AND_VALIDATED
2017-12-07T03:00:00+00:00,2017,12,7,3,https://noaa-cdr-gridsat-b1-pds.s3.amazonaws.com/data/2017/GRIDSAT-B1.2017.12.07.03.v02r01.nc,GRIDSAT-B1.2017.12.07.03.v02r01.nc,1,DOWNLOADED,50422649,PASSED,STREAM_CROPPED_AND_VALIDATED
